date,Basketballs,Soccer balls,Tennis rackets,Running shoes,Treadmills,Dumbbells,Yoga mats,Baseball bats,Swim goggles,Hiking boots,Camping tents,Football helmets,Bicycles,Skateboards,Ski equipment,Snowboards,Golf clubs,Cricket bats,Boxing gloves,Fishing rods,Kayaks,Canoes,Paddles,Climbing gear,Water bottles,Gym bags,Sports watches,Exercise bikes,Rowing machines,Weight benches,Resistance bands,Pull-up bars,Ellipticals,Protein powder,Running gear,Swim caps,Soccer cleats,Basketball jerseys,Fitness trackers,Hiking backpacks,Sleeping bags,Camping stoves,Headlamps,Sports sunglasses,Knee pads,Elbow pads,Ski poles,Snowshoes,Life jackets,Tennis balls,Sports uniforms,Baseball gloves,Frisbees,Lacrosse sticks,Squash rackets,Volleyballs,Scuba gear,Archery bows,Sports towels,Ankle weights,Jump ropes,Workout clothes,Fitness mats,Kayak paddles,Trekking poles,Trail running shoes,Compression socks,Skipping ropes,Weightlifting belts,Boxing bags,Paintball guns,Baseball caps,Wrist supports,Fingerless gloves,Water bladders,Athletic tape,Biking helmets,Ski goggles,Paddleboards,Dartboards,Hand wraps,Paragliding kits,Mountain bikes,Gym gloves,Tackle boxes,Cross-trainers,Martial arts gear,Aerobics steps,Shin guards,Hip bags,Cycling jerseys,Longboards,Balance boards,Roller skates,Snow tubes,Arm warmers,Hammocks,Athletic shoes,Tennis grips,Hunting boots,Outdoor grills,Baseball hats,Wrestling shoes,Sports drinks
2020-05-17,0.09,0.09,0.07,4.086956521739131,0.47,2.5652173913043477,0.16,0.12,0.06,0.8846153846153846,0.27,0.08,2.0851063829787235,1.3943661971830985,0.01,0.08,1.9375,0.156,0.35,0.63,2.176470588235294,0.25,0.46,0.12,0.9180327868852459,0.04,0.02,0.15,0.05,0.576,0.9473684210526315,0.0,0.054400000000000004,2.0,0.09,0.02,0.24285714285714285,0.1,0.0425531914893617,0.6656,0.2,0.27456,0.07,0.624,0.37,0.09,0.02,0.03,0.37,0.55,0.2634666666666667,0.12,0.5332363636363636,0.03,0.0,0.37439999999999996,0.08,0.05,0.07609756097560975,0.18,0.9484799999999999,0.43,0.3143111111111111,0.08320000000000001,0.0608,0.27,0.6375,0.0,0.0,0.42432,0.17,0.19,0.0,0.07,0.09667605633802816,0.032,0.20522666666666664,0.04,0.07,0.082368,0.6864,0.0,1.694915254237288,0.5893333333333333,0.7341176470588235,0.0,0.0,0.0,0.06,0.15464347826086955,0.4602,0.39,0.13931162790697674,1.92,0.0,0.19821176470588234,0.62,0.28,0.17279999999999998,0.1,0.17,0.22,0.06,0.05
2020-05-24,0.08,0.08,0.08,3.869565217391304,0.41,2.5652173913043477,0.15,0.14,0.08,0.7948717948717948,0.3,0.07,2.127659574468085,1.3098591549295775,0.02,0.07,2.15625,0.1248,0.33,0.62,2.9411764705882355,0.29,0.46,0.12,0.9180327868852459,0.03,0.03,0.13,0.05,0.6335999999999999,0.9122807017543859,0.0,0.044800000000000006,2.074074074074074,0.1,0.02,0.2714285714285714,0.09,0.0425531914893617,0.6656,0.2,0.33945600000000004,0.05,0.6448,0.39,0.09,0.02,0.03,0.47,0.29,0.2773333333333333,0.13,0.5786181818181818,0.03,0.0,0.36607999999999996,0.08,0.05,0.09740487804878048,0.18,0.9484799999999999,0.44,0.22186666666666666,0.08960000000000001,0.064,0.25,0.7125,0.0,0.0,0.38688,0.21,0.17,0.08736,0.06,0.0,0.0384,0.2496,0.05,0.08,0.104832,0.5928,0.0,1.6271186440677967,0.4922666666666667,0.6974117647058823,0.0,0.0,0.0,0.06,0.0,0.702,0.43,0.10448372093023256,1.72,0.0,0.1468235294117647,0.52,0.26,0.15839999999999999,0.08,0.16,0.2,0.06,0.03
2020-05-31,0.08,0.08,0.08,3.869565217391304,0.36,2.0869565217391304,0.12,0.19,0.11,0.717948717948718,0.27,0.06,1.872340425531915,1.295774647887324,0.02,0.07,2.0625,0.1456,0.3,0.54,2.4705882352941178,0.26,0.48,0.1,1.3114754098360655,0.03,0.03,0.13,0.05,0.4704,0.7192982456140351,0.0,0.044800000000000006,1.9259259259259258,0.08,0.03,0.3142857142857143,0.09,0.0425531914893617,0.7571199999999999,0.2,0.309504,0.07,0.6448,0.37,0.09,0.01,0.03,0.45,0.24,0.18026666666666666,0.13,0.5218909090909091,0.03,0.0,0.26624,0.08,0.05,0.0,0.15,0.86112,0.37,0.2680888888888889,0.0928,0.0608,0.21,0.65,0.0,0.0,0.38688,0.31,0.18,0.08892,0.07,0.10194929577464788,0.044800000000000006,0.208,0.06,0.07,0.129792,0.5512,0.0,1.4067796610169492,0.3813333333333333,0.6166588235294118,0.0,0.0,0.0,0.09,0.0,0.7644,0.49,0.1306046511627907,1.18,0.0,0.22023529411764703,0.45,0.25,0.1392,0.08,0.13,0.24,0.06,0.04
2020-06-07,0.08,0.09,0.08,3.652173913043478,0.37,2.0434782608695654,0.13,0.21,0.1,0.7435897435897436,0.32,0.09,1.872340425531915,1.3380281690140845,0.01,0.07,2.28125,0.1664,0.36,0.64,2.764705882352941,0.3,0.49,0.1,1.0,0.04,0.03,0.13,0.04,0.5087999999999999,0.7368421052631579,0.0,0.041600000000000005,2.111111111111111,0.09,0.03,0.37142857142857144,0.1,0.0425531914893617,0.64064,0.2,0.33945600000000004,0.08,0.728,0.4,0.09,0.02,0.03,0.48,0.24,0.33973333333333333,0.14,0.44247272727272724,0.03,0.0,0.36607999999999996,0.08,0.05,0.09740487804878048,0.16,0.8735999999999999,0.39,0.2634666666666667,0.08960000000000001,0.0608,0.21,0.7,0.0,0.0,0.39936,0.22,0.19,0.0,0.06,0.0,0.044800000000000006,0.21354666666666663,0.04,0.08,0.14726399999999998,0.5304,0.0,1.423728813559322,0.47146666666666665,0.6607058823529411,0.0,0.0,0.0,0.08,0.13022608695652174,0.6006,0.49,0.14511627906976746,1.34,0.0,0.11745882352941175,0.48,0.25,0.168,0.09,0.12,0.23,0.07,0.04
2020-06-14,0.08,0.09,0.1,3.6956521739130435,0.35,2.0869565217391304,0.13,0.22,0.1,0.8717948717948718,0.32,0.13,1.8085106382978724,1.408450704225352,0.02,0.09,2.5,0.18719999999999998,0.36,0.65,2.7058823529411766,0.33,0.49,0.12,0.9836065573770492,0.04,0.03,0.1,0.06,0.528,0.6666666666666666,0.0,0.048,2.037037037037037,0.09,0.03,0.42857142857142855,0.1,0.0425531914893617,0.69056,0.25,0.404352,0.08,0.832,0.39,0.09,0.02,0.03,0.5,0.25,0.3189333333333333,0.16,0.6013090909090909,0.03,0.0,0.36607999999999996,0.09,0.05,0.13393170731707318,0.15,0.9609599999999999,0.38,0.3328,0.08960000000000001,0.0768,0.24,0.675,0.0,0.0,0.40559999999999996,0.2,0.2,0.0,0.06,0.08261408450704225,0.044800000000000006,0.19136,0.04,0.08,0.139776,0.6656,0.0,1.3559322033898304,0.40906666666666663,0.6900705882352941,0.0,0.0,0.0,0.1,0.16549565217391302,0.6941999999999999,0.43,0.17704186046511627,1.36,0.01,0.1248,0.5,0.22,0.17279999999999998,0.09,0.14,0.24,0.06,0.04
2020-06-21,0.08,0.08,0.1,3.652173913043478,0.37,2.130434782608696,0.12,0.22,0.12,0.8205128205128205,0.34,0.11,1.7234042553191489,1.380281690140845,0.01,0.09,2.46875,0.2392,0.36,0.63,2.7941176470588234,0.32,0.47,0.12,0.9344262295081968,0.03,0.03,0.12,0.04,0.4512,0.631578947368421,0.0,0.054400000000000004,2.1481481481481484,0.09,0.05,0.4142857142857143,0.1,0.0425531914893617,0.7487999999999999,0.21,0.43430399999999997,0.07,0.7384000000000001,0.38,0.08,0.02,0.03,0.53,0.22,0.32586666666666664,0.15,0.5218909090909091,0.03,0.0,0.3328,0.08,0.05,0.09740487804878048,0.16,0.84864,0.38,0.21724444444444443,0.0704,0.08320000000000001,0.23,0.725,0.0,0.09436097560975609,0.34944,0.23,0.18,0.0,0.06,0.0,0.044800000000000006,0.17194666666666666,0.04,0.1,0.244608,0.7176,0.0,1.2033898305084745,0.40906666666666663,0.5359058823529411,0.0,0.0,0.0,0.07,0.1600695652173913,0.6317999999999999,0.43,0.12189767441860463,1.26,0.01,0.17618823529411765,0.41,0.25,0.17279999999999998,0.09,0.11,0.22,0.07,0.04
2020-06-28,0.08,0.07,0.1,3.608695652173913,0.42,2.347826086956522,0.12,0.22,0.13,0.7948717948717948,0.39,0.11,1.6170212765957446,1.3380281690140845,0.02,0.09,2.28125,0.19759999999999997,0.36,0.6,2.8823529411764706,0.34,0.5,0.11,1.0163934426229508,0.05,0.03,0.12,0.05,0.4896,0.7368421052631579,0.0,0.048,2.2222222222222223,0.1,0.04,0.42857142857142855,0.11,0.0425531914893617,0.69888,0.25,0.37439999999999996,0.07,0.6344,0.36,0.09,0.02,0.04,0.56,0.21,0.24266666666666664,0.16,0.4992,0.02,0.0,0.30784,0.1,0.05,0.1765463414634146,0.17,0.92352,0.37,0.22186666666666666,0.0992,0.08,0.25,0.6875,0.0,0.0,0.29951999999999995,0.2,0.17,0.0,0.07,0.09316056338028168,0.0512,0.22186666666666666,0.05,0.1,0.10982399999999999,0.7384000000000001,0.0,1.1864406779661016,0.6656,0.4992,0.0,0.0825290322580645,0.11107199999999999,0.09,0.12751304347826087,0.7176,0.4,0.1073860465116279,1.32,0.0,0.16150588235294117,0.38,0.22,0.2112,0.08,0.12,0.22,0.07,0.05
2020-07-05,0.08,0.06,0.1,3.608695652173913,0.43,2.391304347826087,0.13,0.21,0.13,0.7564102564102564,0.34,0.17,1.5319148936170213,1.2394366197183098,0.02,0.09,2.34375,0.156,0.37,0.55,2.823529411764706,0.32,0.46,0.1,0.9836065573770492,0.04,0.03,0.14,0.06,0.4992,0.7543859649122807,0.0,0.0576,2.2222222222222223,0.09,0.04,0.44285714285714284,0.1,0.0425531914893617,0.7072,0.23,0.379392,0.06,0.6656,0.37,0.08,0.02,0.03,0.54,0.22,0.30506666666666665,0.16,0.48785454545454543,0.03,0.0,0.43263999999999997,0.1,0.06,0.1461073170731707,0.16,0.97344,0.41,0.23573333333333332,0.0928,0.0736,0.26,0.7,0.0,0.0,0.39311999999999997,0.18,0.17,0.0,0.07,0.0,0.048,0.24128,0.05,0.12,0.172224,0.6968,0.0,1.271186440677966,0.5130666666666666,0.46249411764705883,0.0,0.10265806451612904,0.0,0.09,0.0,0.6708,0.34,0.20606511627906976,1.3,0.01,0.13214117647058823,0.4,0.23,0.2256,0.1,0.11,0.22,0.07,0.05
2020-07-12,0.07,0.08,0.11,3.4782608695652173,0.49,2.4782608695652173,0.13,0.24,0.11,0.7051282051282052,0.32,0.12,1.425531914893617,1.2112676056338028,0.02,0.11,2.40625,0.208,0.38,0.56,2.6470588235294117,0.31,0.49,0.1,1.0655737704918034,0.04,0.04,0.14,0.05,0.4608,0.7719298245614035,0.0,0.0512,2.185185185185185,0.09,0.04,0.44285714285714284,0.1,0.0425531914893617,0.5990399999999999,0.21,0.44428799999999996,0.08,0.7799999999999999,0.36,0.09,0.02,0.03,0.53,0.22,0.3189333333333333,0.16,0.44247272727272724,0.02,0.0,0.3328,0.09,0.07,0.11566829268292683,0.18,0.91104,0.39,0.25884444444444443,0.08960000000000001,0.08320000000000001,0.22,0.7125,0.0,0.08218536585365854,0.44303999999999993,0.16,0.16,0.0,0.07,0.0,0.054400000000000004,0.26624,0.04,0.09,0.18470399999999998,0.8944,0.0,1.2203389830508475,0.4853333333333333,0.4845176470588235,0.0,0.08051612903225806,0.0,0.1,0.13565217391304346,0.7799999999999999,0.38,0.11609302325581394,1.34,0.01,0.1908705882352941,0.34,0.23,0.216,0.11,0.08,0.2,0.07,0.06
2020-07-19,0.07,0.07,0.1,3.260869565217391,0.46,2.260869565217391,0.13,0.23,0.12,0.7435897435897436,0.32,0.12,1.4042553191489362,1.1549295774647887,0.02,0.11,2.1875,0.1768,0.39,0.52,2.264705882352941,0.32,0.47,0.1,1.0819672131147542,0.04,0.03,0.15,0.06,0.5663999999999999,0.7719298245614035,0.0,0.048,2.074074074074074,0.08,0.03,0.42857142857142855,0.1,0.0425531914893617,0.7571199999999999,0.21,0.47923199999999994,0.07,0.6552,0.35,0.07,0.02,0.04,0.5,0.22,0.3605333333333333,0.17,0.4311272727272727,0.02,0.0,0.35775999999999997,0.1,0.06,0.1826341463414634,0.17,0.9484799999999999,0.36,0.2680888888888889,0.0768,0.0864,0.22,0.7125,0.0,0.0,0.36191999999999996,0.19,0.16,0.0,0.07,0.0,0.048,0.23850666666666667,0.05,0.1,0.114816,0.6864,0.0,1.0169491525423728,0.3605333333333333,0.4845176470588235,0.0,0.0,0.0,0.09,0.14379130434782608,0.6162,0.34,0.0,1.3,0.01,0.11011764705882351,0.32,0.24,0.2448,0.11,0.09,0.22,0.06,0.06
2020-07-26,0.07,0.07,0.1,3.391304347826087,0.54,2.1739130434782608,0.14,0.24,0.11,0.8333333333333334,0.33,0.13,1.3617021276595744,1.1549295774647887,0.02,0.11,2.375,0.21839999999999998,0.38,0.54,2.2058823529411766,0.29,0.46,0.1,1.0163934426229508,0.04,0.03,0.13,0.06,0.5472,0.7017543859649122,0.0,0.0704,2.037037037037037,0.08,0.03,0.44285714285714284,0.11,0.0425531914893617,0.832,0.23,0.4992,0.07,0.5824,0.37,0.08,0.02,0.04,0.51,0.2,0.40906666666666663,0.18,0.46516363636363633,0.04,0.0,0.27456,0.1,0.06,0.13697560975609757,0.16,0.9359999999999999,0.37,0.24035555555555554,0.0768,0.08320000000000001,0.23,0.6875,0.0,0.08218536585365854,0.36816,0.19,0.17,0.0,0.06,0.09140281690140845,0.044800000000000006,0.2496,0.06,0.09,0.139776,0.7591999999999999,0.0,1.0,0.30506666666666665,0.44047058823529406,0.0,0.0,0.0,0.1,0.1058086956521739,0.6786,0.31,0.12770232558139535,1.3,0.01,0.22023529411764703,0.31,0.26,0.25439999999999996,0.13,0.09,0.22,0.07,0.04
2020-08-02,0.08,0.09,0.1,3.4347826086956523,0.54,2.130434782608696,0.14,0.24,0.1,0.8846153846153846,0.32,0.18,1.3404255319148937,1.1971830985915493,0.02,0.11,2.40625,0.21839999999999998,0.38,0.47,1.7352941176470589,0.26,0.45,0.11,1.0327868852459017,0.04,0.03,0.14,0.06,0.432,0.7017543859649122,0.0,0.0608,2.0,0.08,0.03,0.4857142857142857,0.1,0.0425531914893617,0.7487999999999999,0.22,0.42432,0.09,0.7072,0.37,0.08,0.02,0.05,0.44,0.2,0.36746666666666666,0.18,0.37439999999999996,0.03,0.0,0.32448,0.09,0.07,0.1826341463414634,0.16,0.7487999999999999,0.35,0.24035555555555554,0.064,0.08320000000000001,0.24,0.65,0.0,0.0,0.35568,0.19,0.16,0.11388,0.07,0.0,0.044800000000000006,0.22186666666666666,0.05,0.07,0.10982399999999999,0.6448,0.0,1.0,0.312,0.5652705882352941,0.0,0.0,0.0,0.1,0.18991304347826088,0.4992,0.29,0.18574883720930233,1.28,0.01,0.1908705882352941,0.29,0.28,0.2688,0.16,0.08,0.19,0.07,0.04
2020-08-09,0.07,0.08,0.1,3.217391304347826,0.47,1.9565217391304348,0.13,0.22,0.09,0.8717948717948718,0.28,0.15,1.2127659574468086,0.9859154929577465,0.02,0.12,2.53125,0.2496,0.38,0.42,1.7941176470588236,0.23,0.47,0.1,1.0327868852459017,0.04,0.03,0.13,0.05,0.36479999999999996,0.6666666666666666,0.0,0.048,2.037037037037037,0.09,0.03,0.5142857142857142,0.08,0.02127659574468085,0.81536,0.23,0.43430399999999997,0.08,0.5304,0.39,0.08,0.02,0.06,0.41,0.22,0.3813333333333333,0.17,0.46516363636363633,0.03,0.0,0.38272,0.1,0.07,0.0,0.16,0.7862399999999999,0.32,0.2634666666666667,0.08320000000000001,0.08320000000000001,0.23,0.65,0.0,0.07609756097560975,0.39311999999999997,0.16,0.16,0.09672,0.07,0.0,0.044800000000000006,0.18303999999999998,0.05,0.07,0.10982399999999999,0.6448,0.0,0.9661016949152542,0.3466666666666666,0.5505882352941177,0.0,0.07850322580645161,0.0,0.12,0.10852173913043478,0.4602,0.27,0.15382325581395348,1.08,0.01,0.22757647058823527,0.25,0.25,0.2352,0.17,0.09,0.2,0.06,0.04
2020-08-16,0.07,0.08,0.1,3.130434782608696,0.39,1.8695652173913044,0.13,0.25,0.07,0.782051282051282,0.27,0.14,1.1702127659574468,0.971830985915493,0.03,0.12,2.21875,0.1768,0.4,0.43,1.411764705882353,0.21,0.42,0.1,1.0163934426229508,0.03,0.02,0.13,0.06,0.41279999999999994,0.6666666666666666,0.0,0.054400000000000004,1.9259259259259258,0.08,0.02,0.5285714285714286,0.09,0.02127659574468085,0.79872,0.23,0.43430399999999997,0.08,0.4472,0.36,0.07,0.03,0.06,0.35,0.21,0.45759999999999995,0.17,0.4197818181818182,0.03,0.0,0.36607999999999996,0.09,0.08,0.0,0.15,0.79872,0.31,0.22186666666666666,0.0608,0.0768,0.23,0.675,0.0,0.0,0.29328,0.17,0.15,0.09047999999999999,0.07,0.0,0.048,0.16917333333333334,0.05,0.06,0.0,0.7384000000000001,0.0,0.847457627118644,0.3536,0.4331294117647059,0.0,0.0,0.0,0.12,0.17906086956521738,0.507,0.26,0.14511627906976746,1.08,0.01,0.2349176470588235,0.25,0.25,0.19679999999999997,0.18,0.07,0.18,0.08,0.04
2020-08-23,0.09,0.08,0.09,2.9130434782608696,0.38,1.7391304347826086,0.13,0.2,0.06,0.8076923076923077,0.2,0.13,1.0425531914893618,0.9436619718309859,0.02,0.13,2.0625,0.2392,0.38,0.41,1.2058823529411764,0.19,0.38,0.1,0.9836065573770492,0.04,0.03,0.12,0.05,0.36479999999999996,0.5614035087719298,0.0,0.044800000000000006,1.8888888888888888,0.08,0.02,0.5285714285714286,0.11,0.0425531914893617,0.7487999999999999,0.2,0.384384,0.08,0.43679999999999997,0.33,0.07,0.02,0.06,0.29,0.19,0.2981333333333333,0.15,0.44247272727272724,0.02,0.0,0.44095999999999996,0.07,0.07,0.0,0.14,0.6614399999999999,0.3,0.2311111111111111,0.054400000000000004,0.08,0.2,0.6375,0.0,0.0,0.26832,0.17,0.14,0.07487999999999999,0.06,0.0984338028169014,0.054400000000000004,0.13312,0.05,0.05,0.0,0.676,0.0,0.7288135593220338,0.37439999999999996,0.4037647058823529,0.0,0.0,0.0,0.13,0.11394782608695651,0.5304,0.26,0.21186976744186045,0.94,0.01,0.18352941176470589,0.22,0.22,0.20639999999999997,0.18,0.06,0.17,0.08,0.04
2020-08-30,0.08,0.09,0.11,3.6956521739130435,0.36,1.6956521739130435,0.11,0.22,0.06,0.8846153846153846,0.22,0.16,1.0425531914893618,1.0140845070422535,0.01,0.16,2.03125,0.18719999999999998,0.34,0.37,1.088235294117647,0.2,0.4,0.1,0.9836065573770492,0.05,0.03,0.13,0.05,0.336,0.5263157894736842,0.0,0.048,1.8518518518518519,0.08,0.02,0.5571428571428572,0.09,0.0425531914893617,0.7155199999999999,0.22,0.404352,0.07,0.4472,0.35,0.07,0.02,0.07,0.28,0.22,0.36746666666666666,0.15,0.48785454545454543,0.03,0.0,0.416,0.07,0.08,0.10958048780487804,0.13,0.7238399999999999,0.33,0.2634666666666667,0.048,0.08960000000000001,0.21,0.65,0.0,0.0,0.33696,0.17,0.14,0.0,0.07,0.07909859154929577,0.044800000000000006,0.17194666666666666,0.06,0.05,0.08736,0.6552,0.0,0.9152542372881356,0.28426666666666667,0.37439999999999996,0.0,0.0,0.0,0.13,0.11394782608695651,0.4446,0.24,0.12189767441860463,0.96,0.01,0.18352941176470589,0.24,0.21,0.288,0.21,0.07,0.18,0.09,0.05
2020-09-06,0.08,0.09,0.12,3.217391304347826,0.39,1.5217391304347827,0.11,0.22,0.07,0.9487179487179487,0.2,0.21,1.0851063829787233,0.9154929577464789,0.03,0.17,1.96875,0.21839999999999998,0.37,0.36,1.0,0.19,0.39,0.1,0.9344262295081968,0.04,0.03,0.13,0.05,0.37439999999999996,0.5087719298245614,0.0,0.048,1.7037037037037037,0.09,0.02,0.5714285714285714,0.09,0.0425531914893617,0.81536,0.24,0.40934399999999993,0.08,0.4472,0.35,0.07,0.02,0.08,0.22,0.24,0.416,0.15,0.4311272727272727,0.05,0.0,0.44095999999999996,0.06,0.07,0.0,0.11,0.6115200000000001,0.31,0.24035555555555554,0.0512,0.0736,0.22,0.6625,0.0,0.0,0.2808,0.19,0.13,0.0,0.08,0.0,0.041600000000000005,0.17194666666666666,0.07,0.04,0.10982399999999999,0.6656,0.0,0.8305084745762712,0.2634666666666667,0.35971764705882353,0.0,0.0,0.0,0.16,0.0976695652173913,0.5304,0.22,0.15962790697674417,0.9,0.01,0.3083294117647059,0.21,0.24,0.1776,0.27,0.08,0.18,0.09,0.05
2020-09-13,0.09,0.1,0.09,2.782608695652174,0.38,1.5217391304347827,0.1,0.21,0.05,0.8717948717948718,0.16,0.22,0.9148936170212766,1.0845070422535212,0.03,0.17,1.65625,0.1664,0.36,0.3,0.7647058823529411,0.16,0.35,0.1,0.8688524590163934,0.04,0.03,0.12,0.06,0.288,0.49122807017543857,0.0,0.044800000000000006,1.7407407407407407,0.1,0.02,0.5571428571428572,0.08,0.0425531914893617,0.4908799999999999,0.22,0.36441599999999996,0.08,0.3224,0.34,0.07,0.03,0.08,0.15,0.25,0.4298666666666667,0.16,0.39709090909090905,0.04,0.0,0.40768,0.06,0.08,0.0,0.11,0.64896,0.31,0.24035555555555554,0.0384,0.0576,0.19,0.65,0.0,0.0,0.2808,0.16,0.12,0.0,0.09,0.0,0.054400000000000004,0.0,0.06,0.02,0.079872,0.8111999999999999,0.0,0.6949152542372882,0.2773333333333333,0.36705882352941177,0.0,0.0,0.0,0.16,0.13836521739130433,0.4446,0.21,0.13931162790697674,1.02,0.0,0.24225882352941175,0.17,0.24,0.2016,0.26,0.07,0.16,0.1,0.05
2020-09-20,0.08,0.11,0.09,2.869565217391304,0.37,1.3478260869565217,0.09,0.19,0.04,0.9358974358974359,0.15,0.17,0.9361702127659575,1.0422535211267605,0.02,0.18,1.75,0.19759999999999997,0.36,0.3,0.6764705882352942,0.13,0.34,0.1,0.8852459016393442,0.04,0.03,0.13,0.05,0.2496,0.45614035087719296,0.0,0.0384,1.8888888888888888,0.13,0.02,0.5428571428571428,0.09,0.02127659574468085,0.5657599999999999,0.22,0.32448,0.08,0.3328,0.33,0.07,0.03,0.08,0.13,0.22,0.40906666666666663,0.16,0.4992,0.04,0.0,0.44095999999999996,0.05,0.08,0.07609756097560975,0.11,0.7487999999999999,0.31,0.2126222222222222,0.022400000000000003,0.054400000000000004,0.18,0.6875,0.0,0.10044878048780488,0.33071999999999996,0.18,0.14,0.09827999999999999,0.1,0.0,0.0512,0.24405333333333332,0.07,0.02,0.09984,0.6552,0.0,0.7288135593220338,0.2496,0.27162352941176465,0.0,0.0,0.0,0.14,0.11937391304347826,0.45239999999999997,0.21,0.09867906976744185,0.88,0.0,0.36705882352941177,0.18,0.24,0.1776,0.27,0.07,0.18,0.09,0.06
2020-09-27,0.08,0.09,0.09,2.8260869565217392,0.38,1.3043478260869565,0.09,0.19,0.04,1.0384615384615385,0.14,0.18,0.9148936170212766,1.0704225352112675,0.03,0.19,1.375,0.22879999999999998,0.38,0.3,0.5882352941176471,0.12,0.32,0.1,0.8688524590163934,0.04,0.02,0.12,0.05,0.2688,0.42105263157894735,0.0,0.044800000000000006,1.7777777777777777,0.11,0.02,0.5142857142857142,0.11,0.0425531914893617,0.61568,0.22,0.28953599999999996,0.08,0.39519999999999994,0.3,0.07,0.02,0.08,0.11,0.22,0.2704,0.14,0.3857454545454545,0.03,0.0,0.2912,0.04,0.09,0.0,0.11,0.67392,0.31,0.1479111111111111,0.0288,0.064,0.2,0.6875,0.0,0.0,0.36816,0.18,0.13,0.10139999999999999,0.1,0.0,0.0512,0.14143999999999998,0.08,0.02,0.0,0.7072,0.0,0.6949152542372882,0.24266666666666664,0.28630588235294113,0.0,0.0,0.0,0.13,0.13836521739130433,0.351,0.21,0.12189767441860463,1.02,0.01,0.4037647058823529,0.18,0.22,0.18239999999999998,0.31,0.05,0.16,0.09,0.05
2020-10-04,0.09,0.1,0.08,2.739130434782609,0.36,1.3043478260869565,0.09,0.18,0.03,1.0384615384615385,0.16,0.16,0.9787234042553191,1.056338028169014,0.03,0.22,1.46875,0.2808,0.34,0.29,0.5588235294117647,0.11,0.34,0.09,0.8360655737704918,0.04,0.03,0.11,0.05,0.2112,0.42105263157894735,0.0,0.044800000000000006,1.7407407407407407,0.12,0.02,0.44285714285714284,0.1,0.0425531914893617,0.5740799999999999,0.22,0.319488,0.08,0.3328,0.32,0.07,0.03,0.09,0.11,0.21,0.3328,0.15,0.37439999999999996,0.02,0.0,0.39104,0.05,0.08,0.0,0.11,0.67392,0.32,0.13404444444444444,0.0256,0.0672,0.18,0.7,0.0,0.08218536585365854,0.33071999999999996,0.19,0.13,0.0,0.11,0.08612957746478872,0.0576,0.09429333333333333,0.09,0.02,0.09235199999999999,0.6448,0.0,0.6779661016949152,0.312,0.4037647058823529,0.0,0.0,0.0,0.12,0.08139130434782609,0.3666,0.21,0.13640930232558138,0.92,0.0,0.38908235294117643,0.17,0.23,0.18239999999999998,0.32,0.06,0.18,0.11,0.06
2020-10-11,0.09,0.09,0.08,2.869565217391304,0.43,1.391304347826087,0.08,0.2,0.04,1.1153846153846154,0.14,0.17,0.9148936170212766,1.0422535211267605,0.04,0.25,1.375,0.26,0.38,0.32,0.5294117647058824,0.11,0.35,0.1,0.8360655737704918,0.04,0.03,0.14,0.06,0.30720000000000003,0.45614035087719296,0.0,0.048,1.7777777777777777,0.14,0.03,0.4142857142857143,0.1,0.0425531914893617,0.624,0.25,0.27456,0.1,0.48879999999999996,0.32,0.07,0.05,0.13,0.1,0.19,0.42293333333333333,0.14,0.3857454545454545,0.02,0.0,0.36607999999999996,0.06,0.08,0.0,0.11,0.7238399999999999,0.31,0.1664,0.0192,0.0608,0.2,0.7125,0.0,0.10044878048780488,0.39311999999999997,0.2,0.14,0.0,0.13,0.10898028169014083,0.048,0.15253333333333333,0.11,0.02,0.10233599999999998,0.6656,0.0,0.6779661016949152,0.2773333333333333,0.32301176470588233,0.0,0.10467096774193549,0.0,0.1,0.1058086956521739,0.2964,0.22,0.13931162790697674,0.94,0.01,0.41110588235294115,0.16,0.23,0.2496,0.35,0.06,0.16,0.13,0.05
2020-10-18,0.07,0.08,0.06,2.739130434782609,0.45,1.2608695652173914,0.08,0.2,0.03,1.0512820512820513,0.12,0.18,0.8723404255319149,0.9577464788732394,0.03,0.25,1.28125,0.26,0.39,0.27,0.5294117647058824,0.11,0.33,0.1,0.8360655737704918,0.04,0.03,0.13,0.05,0.288,0.45614035087719296,0.0,0.054400000000000004,1.6666666666666667,0.14,0.02,0.42857142857142855,0.09,0.02127659574468085,0.50752,0.23,0.21964799999999998,0.11,0.21839999999999998,0.3,0.07,0.05,0.15,0.08,0.19,0.40213333333333334,0.18,0.3063272727272727,0.02,0.0,0.31616,0.05,0.08,0.11566829268292683,0.12,0.624,0.32,0.18488888888888888,0.0192,0.0704,0.19,0.725,0.0,0.0,0.39311999999999997,0.21,0.14,0.0,0.15,0.0,0.048,0.11093333333333333,0.11,0.02,0.09235199999999999,0.5824,0.0,0.6271186440677966,0.2634666666666667,0.27896470588235295,0.0,0.0,0.0,0.11,0.14650434782608696,0.19499999999999998,0.18,0.15092093023255812,0.92,0.01,0.41110588235294115,0.17,0.21,0.15839999999999999,0.39,0.06,0.2,0.16,0.05
