date,Basketballs,Soccer balls,Tennis rackets,Running shoes,Treadmills,Dumbbells,Yoga mats,Baseball bats,Swim goggles,Hiking boots,Camping tents,Football helmets,Bicycles,Skateboards,Ski equipment,Snowboards,Golf clubs,Cricket bats,Boxing gloves,Fishing rods,Kayaks,Canoes,Paddles,Climbing gear,Water bottles,Gym bags,Sports watches,Exercise bikes,Rowing machines,Weight benches,Resistance bands,Pull-up bars,Ellipticals,Protein powder,Running gear,Swim caps,Soccer cleats,Basketball jerseys,Fitness trackers,Hiking backpacks,Sleeping bags,Camping stoves,Headlamps,Sports sunglasses,Knee pads,Elbow pads,Ski poles,Snowshoes,Life jackets,Tennis balls,Sports uniforms,Baseball gloves,Frisbees,Lacrosse sticks,Squash rackets,Volleyballs,Scuba gear,Archery bows,Sports towels,Ankle weights,Jump ropes,Workout clothes,Fitness mats
2022-03-06,0.18,0.1,0.11,3.590909090909091,0.26,1.0416666666666667,0.07,0.32,0.09,0.922077922077922,0.14,0.09,0.8260869565217391,0.5540540540540541,0.06,0.32,1.53125,0.09359999999999999,0.36,0.29,0.5588235294117647,0.1,0.43434343434343436,0.08,1.0338983050847457,0.07,0.03,0.08,0.05,0.24,0.3392857142857143,0.0,0.022400000000000003,3.037037037037037,0.08,0.03,0.9861111111111112,0.17,0.04,0.52416,0.17,0.309504,0.07,0.43679999999999997,0.36,0.07,0.08,0.11,0.14,0.25,0.40067368421052635,0.31,0.5332363636363636,0.06,0.0,0.44095999999999996,0.06,0.04,0.0,0.11,0.52416,0.34,0.12942222222222222
2022-03-13,0.25,0.1,0.12,3.8636363636363638,0.25,1.0833333333333333,0.07,0.33,0.09,0.922077922077922,0.14,0.09,0.8695652173913043,0.6216216216216216,0.04,0.26,1.65625,0.1768,0.33,0.31,0.6176470588235294,0.11,0.4444444444444444,0.09,0.9661016949152542,0.07,0.02,0.08,0.04,0.2112,0.30357142857142855,0.0,0.0288,2.962962962962963,0.07,0.04,1.0416666666666667,0.19,0.04,0.59072,0.16,0.254592,0.07,0.728,0.37,0.06,0.07,0.07,0.13,0.26,0.38096842105263157,0.31,0.3517090909090909,0.07,0.0,0.45759999999999995,0.06,0.05,0.0,0.12,0.54912,0.31,0.12942222222222222
2022-03-20,0.23,0.12,0.11,3.909090909090909,0.22,1.125,0.07,0.37,0.08,0.922077922077922,0.15,0.1,0.9130434782608695,0.6351351351351351,0.04,0.21,1.75,0.1664,0.35,0.32,0.6470588235294118,0.12,0.4444444444444444,0.09,1.0847457627118644,0.07,0.03,0.07,0.05,0.2592,0.30357142857142855,0.0,0.032,2.962962962962963,0.07,0.03,1.0555555555555556,0.18,0.04,0.61568,0.18,0.254592,0.07,0.6136,0.39,0.08,0.06,0.06,0.15,0.27,0.44008421052631574,0.38,0.46516363636363633,0.07,0.0,0.35775999999999997,0.06,0.04,0.09524210526315789,0.11,0.53664,0.33,0.2311111111111111
2022-03-27,0.17,0.13,0.12,3.6363636363636362,0.22,0.9583333333333334,0.07,0.35,0.09,0.7922077922077922,0.16,0.09,0.782608695652174,0.6081081081081081,0.03,0.16,1.78125,0.1664,0.35,0.33,0.6470588235294118,0.12,0.41414141414141414,0.09,1.0677966101694916,0.06,0.02,0.07,0.04,0.2592,0.30357142857142855,0.0,0.0256,2.7777777777777777,0.07,0.03,1.0555555555555556,0.16,0.04,0.624,0.18,0.23462399999999997,0.07,0.6136,0.35,0.07,0.04,0.05,0.14,0.29,0.6568421052631579,0.35,0.7034181818181818,0.07,0.0,0.48256,0.06,0.04,0.0,0.1,0.54912,0.34,0.13404444444444444
2022-04-03,0.15,0.12,0.11,3.4545454545454546,0.21,0.9166666666666666,0.07,0.37,0.09,0.8311688311688312,0.14,0.09,0.8478260869565217,0.6891891891891891,0.02,0.14,2.15625,0.1664,0.37,0.32,0.6470588235294118,0.14,0.43434343434343436,0.1,1.152542372881356,0.06,0.03,0.06,0.04,0.24,0.2857142857142857,0.0,0.032,2.8518518518518516,0.08,0.02,1.0277777777777777,0.15,0.02,0.46592,0.16,0.264576,0.07,0.7591999999999999,0.35,0.07,0.04,0.05,0.15,0.27,0.47292631578947364,0.39,0.5218909090909091,0.08,0.0,0.5408,0.07,0.04,0.10837894736842105,0.11,0.6364799999999999,0.32,0.17102222222222221
2022-04-10,0.14,0.13,0.11,3.4545454545454546,0.18,0.9583333333333334,0.07,0.39,0.08,0.8181818181818182,0.16,0.09,0.8913043478260869,0.6621621621621622,0.02,0.14,2.28125,0.19759999999999997,0.35,0.34,0.5882352941176471,0.13,0.4444444444444444,0.1,1.0508474576271187,0.05,0.03,0.07,0.04,0.17279999999999998,0.26785714285714285,0.0,0.0256,2.7037037037037037,0.07,0.03,0.8472222222222222,0.11,0.04,0.624,0.15,0.29951999999999995,0.08,0.8008,0.35,0.08,0.03,0.04,0.16,0.26,0.40067368421052635,0.42,0.37439999999999996,0.08,0.07941818181818182,0.4992,0.06,0.04,0.0,0.11,0.47423999999999994,0.28,0.12017777777777777
2022-04-17,0.12,0.14,0.11,3.3181818181818183,0.19,0.9583333333333334,0.08,0.36,0.08,0.7662337662337663,0.17,0.11,0.8695652173913043,0.5675675675675675,0.02,0.11,2.1875,0.26,0.35,0.34,0.7352941176470589,0.14,0.42424242424242425,0.09,1.0677966101694916,0.05,0.03,0.06,0.03,0.2304,0.2857142857142857,0.0,0.0192,2.740740740740741,0.08,0.03,0.8055555555555556,0.12,0.04,0.5824,0.16,0.194688,0.07,0.676,0.33,0.07,0.03,0.04,0.15,0.26,0.3481263157894736,0.39,0.4311272727272727,0.06,0.0,0.35775999999999997,0.07,0.03,0.10837894736842105,0.11,0.5740799999999999,0.28,0.12942222222222222
2022-04-24,0.14,0.13,0.1,3.4545454545454546,0.2,0.9583333333333334,0.07,0.39,0.09,0.7142857142857143,0.17,0.12,0.8043478260869565,0.6216216216216216,0.02,0.12,2.09375,0.156,0.35,0.34,0.7058823529411765,0.13,0.4444444444444444,0.08,1.2203389830508475,0.06,0.02,0.07,0.04,0.18239999999999998,0.30357142857142855,0.0,0.0288,2.6666666666666665,0.07,0.04,0.7916666666666666,0.13,0.02,0.44928,0.17,0.2496,0.06,0.8839999999999999,0.36,0.07,0.02,0.04,0.17,0.26,0.591157894736842,0.41,0.4538181818181818,0.07,0.0,0.40768,0.06,0.04,0.0,0.1,0.5616,0.28,0.1479111111111111
2022-05-01,0.12,0.13,0.1,3.3636363636363638,0.19,0.9166666666666666,0.07,0.37,0.09,0.7922077922077922,0.15,0.11,0.8695652173913043,0.581081081081081,0.01,0.09,2.0,0.22879999999999998,0.35,0.34,0.6764705882352942,0.14,0.42424242424242425,0.09,1.1355932203389831,0.05,0.03,0.05,0.03,0.144,0.26785714285714285,0.0,0.0192,2.5925925925925926,0.08,0.04,0.7638888888888888,0.12,0.04,0.54912,0.16,0.27456,0.06,0.7487999999999999,0.36,0.07,0.02,0.03,0.16,0.28,0.40724210526315785,0.37,0.624,0.07,0.0,0.45759999999999995,0.06,0.04,0.07553684210526315,0.11,0.5990399999999999,0.28,0.12017777777777777
2022-05-08,0.12,0.15,0.11,3.227272727272727,0.18,0.9166666666666666,0.07,0.39,0.09,0.7532467532467533,0.17,0.11,0.8478260869565217,0.5945945945945946,0.02,0.08,1.96875,0.1664,0.4,0.31,0.7352941176470589,0.15,0.40404040404040403,0.12,1.2372881355932204,0.06,0.02,0.06,0.03,0.1344,0.2857142857142857,0.0,0.022400000000000003,2.6296296296296298,0.08,0.04,0.7638888888888888,0.11,0.04,0.4908799999999999,0.17,0.244608,0.08,0.728,0.34,0.07,0.02,0.04,0.2,0.28,0.4663578947368421,0.37,0.624,0.07,0.0,0.46592,0.06,0.04,0.1576421052631579,0.11,0.5740799999999999,0.28,0.1664
2022-05-15,0.14,0.13,0.1,3.090909090909091,0.17,0.9166666666666666,0.07,0.39,0.12,0.7792207792207793,0.17,0.11,0.9347826086956522,0.5945945945945946,0.01,0.07,2.15625,0.19759999999999997,0.42,0.36,0.9117647058823529,0.15,0.3939393939393939,0.09,1.11864406779661,0.05,0.02,0.05,0.03,0.2304,0.26785714285714285,0.0,0.022400000000000003,2.888888888888889,0.07,0.05,0.75,0.12,0.04,0.65728,0.17,0.35942399999999997,0.07,0.728,0.34,0.07,0.02,0.04,0.26,0.29,0.39410526315789474,0.39,0.6693818181818181,0.07,0.0,0.5657599999999999,0.07,0.03,0.1576421052631579,0.11,0.58656,0.28,0.13866666666666666
2022-05-22,0.13,0.14,0.1,3.272727272727273,0.19,0.8333333333333334,0.06,0.38,0.1,0.7662337662337663,0.2,0.1,0.9130434782608695,0.6216216216216216,0.01,0.08,2.21875,0.1456,0.36,0.38,0.9117647058823529,0.17,0.4444444444444444,0.09,1.1016949152542372,0.05,0.02,0.05,0.03,0.2304,0.26785714285714285,0.0,0.0192,2.7777777777777777,0.07,0.05,0.6944444444444444,0.11,0.02,0.5990399999999999,0.21,0.309504,0.07,0.7591999999999999,0.31,0.06,0.02,0.04,0.31,0.27,0.45978947368421047,0.38,0.6013090909090909,0.07,0.0,0.43263999999999997,0.07,0.03,0.1510736842105263,0.1,0.6115200000000001,0.28,0.13404444444444444
2022-05-29,0.12,0.12,0.12,3.090909090909091,0.17,0.875,0.08,0.34,0.17,0.7662337662337663,0.21,0.1,0.9347826086956522,0.581081081081081,0.02,0.07,2.25,0.1768,0.36,0.41,1.0588235294117647,0.19,0.5050505050505051,0.1,1.1694915254237288,0.06,0.03,0.06,0.03,0.2304,0.26785714285714285,0.0,0.022400000000000003,2.6296296296296298,0.07,0.06,0.7083333333333334,0.11,0.02,0.5990399999999999,0.19,0.279552,0.06,0.8527999999999999,0.34,0.07,0.01,0.03,0.35,0.28,0.44665263157894736,0.35,1.1345454545454545,0.06,0.0,0.4908799999999999,0.07,0.04,0.14450526315789475,0.1,0.53664,0.28,0.14328888888888888
2022-06-05,0.14,0.13,0.14,3.227272727272727,0.18,1.0,0.08,0.42,0.16,0.7792207792207793,0.2,0.12,0.9565217391304348,0.5675675675675675,0.01,0.08,2.40625,0.1768,0.37,0.41,1.0294117647058822,0.18,0.46464646464646464,0.1,1.2033898305084745,0.06,0.03,0.07,0.03,0.18239999999999998,0.2857142857142857,0.0,0.022400000000000003,2.7777777777777777,0.09,0.06,0.7083333333333334,0.12,0.02,0.6656,0.18,0.33945600000000004,0.07,0.8632,0.38,0.07,0.01,0.03,0.31,0.29,0.42694736842105263,0.35,0.7487999999999999,0.06,0.0,0.46592,0.07,0.04,0.11494736842105262,0.11,0.46176,0.29,0.1895111111111111
2022-06-12,0.13,0.13,0.12,3.1363636363636362,0.17,0.9583333333333334,0.08,0.39,0.18,0.6883116883116883,0.21,0.11,0.9347826086956522,0.581081081081081,0.01,0.08,2.46875,0.18719999999999998,0.34,0.42,1.0,0.18,0.494949494949495,0.09,1.2203389830508475,0.06,0.04,0.05,0.03,0.2304,0.2857142857142857,0.0,0.022400000000000003,2.740740740740741,0.08,0.07,0.7638888888888888,0.12,0.02,0.48256,0.17,0.34944,0.07,0.9568,0.39,0.07,0.02,0.03,0.36,0.3,0.39410526315789474,0.34,0.6353454545454545,0.04,0.08367272727272726,0.44095999999999996,0.07,0.04,0.32842105263157895,0.1,0.5740799999999999,0.29,0.08782222222222222
2022-06-19,0.14,0.11,0.11,3.1818181818181817,0.18,0.9583333333333334,0.08,0.35,0.2,0.7792207792207793,0.23,0.12,0.9565217391304348,0.581081081081081,0.02,0.07,2.65625,0.2808,0.33,0.44,0.9705882352941176,0.21,0.47474747474747475,0.09,1.2033898305084745,0.06,0.03,0.07,0.03,0.2304,0.30357142857142855,0.0,0.022400000000000003,2.8518518518518516,0.08,0.08,0.7361111111111112,0.11,0.02,0.67392,0.18,0.34944,0.06,0.9775999999999999,0.32,0.07,0.02,0.04,0.42,0.29,0.36126315789473684,0.33,0.624,0.04,0.0,0.45759999999999995,0.08,0.03,0.08867368421052631,0.11,0.47423999999999994,0.27,0.11555555555555555
2022-06-26,0.12,0.11,0.12,3.0,0.18,1.0,0.08,0.31,0.18,0.7142857142857143,0.22,0.13,0.9347826086956522,0.5675675675675675,0.02,0.08,2.5,0.2392,0.33,0.41,1.0588235294117647,0.21,0.48484848484848486,0.09,1.305084745762712,0.06,0.02,0.06,0.03,0.288,0.2857142857142857,0.0,0.016,2.6666666666666665,0.08,0.07,0.6805555555555556,0.1,0.02,0.5574399999999999,0.19,0.259584,0.07,0.8527999999999999,0.34,0.07,0.02,0.04,0.44,0.29,0.3875368421052631,0.32,0.6126545454545455,0.04,0.0,0.47423999999999994,0.08,0.05,0.10837894736842105,0.11,0.54912,0.27,0.17102222222222221
2022-07-03,0.1,0.1,0.15,3.1818181818181817,0.18,0.9583333333333334,0.08,0.29,0.18,0.7532467532467533,0.21,0.13,0.9782608695652174,0.5945945945945946,0.01,0.1,2.40625,0.1456,0.32,0.41,1.088235294117647,0.23,0.5555555555555556,0.1,1.1694915254237288,0.06,0.02,0.06,0.04,0.24,0.2857142857142857,0.0,0.0192,2.7037037037037037,0.08,0.07,0.6944444444444444,0.1,0.02,0.65728,0.19,0.26956800000000003,0.07,0.832,0.34,0.07,0.01,0.03,0.45,0.31,0.3678315789473684,0.29,0.6353454545454545,0.04,0.0,0.4992,0.1,0.04,0.1215157894736842,0.11,0.5116799999999999,0.29,0.1248
2022-07-10,0.12,0.1,0.14,3.5,0.2,1.125,0.09,0.29,0.18,0.7402597402597403,0.22,0.19,0.9565217391304348,0.6081081081081081,0.02,0.09,2.5,0.18719999999999998,0.33,0.43,1.0588235294117647,0.2,0.5454545454545454,0.09,1.305084745762712,0.07,0.03,0.06,0.03,0.2016,0.32142857142857145,0.0,0.022400000000000003,2.962962962962963,0.08,0.06,0.8611111111111112,0.11,0.04,0.5740799999999999,0.19,0.37439999999999996,0.07,0.7384000000000001,0.4,0.09,0.02,0.03,0.4,0.3,0.44665263157894736,0.31,0.7487999999999999,0.04,0.0,0.42432,0.08,0.05,0.17734736842105261,0.12,0.58656,0.29,0.13404444444444444
2022-07-17,0.09,0.1,0.11,3.3181818181818183,0.18,1.0,0.08,0.29,0.17,0.7142857142857143,0.21,0.23,0.9782608695652174,0.5945945945945946,0.02,0.09,2.5,0.19759999999999997,0.36,0.41,1.0,0.2,0.494949494949495,0.09,1.3220338983050848,0.06,0.03,0.06,0.03,0.2304,0.30357142857142855,0.0,0.0288,2.925925925925926,0.08,0.06,0.8888888888888888,0.11,0.02,0.5990399999999999,0.18,0.29452799999999996,0.07,0.9151999999999999,0.37,0.08,0.02,0.03,0.37,0.25,0.5189052631578948,0.28,0.8849454545454545,0.03,0.0,0.38272,0.09,0.05,0.13136842105263158,0.12,0.52416,0.3,0.0
2022-07-24,0.09,0.1,0.13,3.4545454545454546,0.19,1.0416666666666667,0.07,0.25,0.15,0.7012987012987013,0.2,0.34,0.9130434782608695,0.581081081081081,0.02,0.11,2.3125,0.26,0.33,0.39,0.9411764705882353,0.19,0.5353535353535354,0.09,1.4406779661016949,0.06,0.03,0.08,0.03,0.16319999999999998,0.32142857142857145,0.0,0.022400000000000003,2.925925925925926,0.07,0.06,1.0138888888888888,0.11,0.04,0.69056,0.16,0.329472,0.06,0.7591999999999999,0.37,0.08,0.02,0.03,0.33,0.27,0.5977263157894737,0.27,0.5899636363636364,0.04,0.0,0.36607999999999996,0.09,0.05,0.1248,0.11,0.47423999999999994,0.3,0.13866666666666666
2022-07-31,0.08,0.11,0.11,3.5,0.17,1.0,0.08,0.22,0.15,0.7272727272727273,0.19,0.36,1.0,0.581081081081081,0.01,0.12,2.25,0.19759999999999997,0.32,0.35,0.8823529411764706,0.18,0.5151515151515151,0.09,1.3728813559322033,0.06,0.02,0.06,0.02,0.2496,0.26785714285714285,0.0,0.0192,3.0,0.07,0.06,1.0833333333333333,0.11,0.02,0.624,0.17,0.22464,0.06,0.7072,0.44,0.08,0.02,0.04,0.29,0.26,0.5977263157894737,0.28,0.48785454545454543,0.03,0.0,0.42432,0.08,0.06,0.09852631578947368,0.11,0.5990399999999999,0.28,0.08782222222222222
2022-08-07,0.09,0.11,0.12,3.590909090909091,0.2,0.875,0.08,0.27,0.14,0.8441558441558441,0.18,0.35,0.9130434782608695,0.581081081081081,0.02,0.13,2.34375,0.1768,0.33,0.36,0.8529411764705882,0.19,0.5555555555555556,0.1,1.5084745762711864,0.06,0.02,0.06,0.03,0.2496,0.26785714285714285,0.11061818181818181,0.0192,3.0,0.08,0.06,1.2361111111111112,0.1,0.02,0.5158400000000001,0.17,0.28953599999999996,0.06,0.6968,0.46,0.07,0.02,0.04,0.24,0.28,0.5845894736842104,0.25,0.6693818181818181,0.02,0.08792727272727273,0.5657599999999999,0.08,0.06,0.10837894736842105,0.12,0.48672,0.29,0.1248
2022-08-14,0.1,0.12,0.12,3.6363636363636362,0.19,1.0,0.08,0.24,0.11,0.7922077922077922,0.17,0.33,0.9130434782608695,0.6081081081081081,0.01,0.15,2.28125,0.2392,0.36,0.33,0.7352941176470589,0.16,0.5353535353535354,0.1,1.694915254237288,0.06,0.03,0.07,0.03,0.18239999999999998,0.2857142857142857,0.0,0.0192,2.888888888888889,0.07,0.04,1.1944444444444444,0.1,0.02,0.7072,0.18,0.154752,0.08,0.6032,0.55,0.08,0.02,0.05,0.2,0.28,0.545178947368421,0.28,0.5332363636363636,0.03,0.08367272727272726,0.5574399999999999,0.09,0.07,0.1543578947368421,0.1,0.43679999999999997,0.27,0.1479111111111111
2022-08-21,0.09,0.12,0.11,3.4545454545454546,0.18,0.8333333333333334,0.09,0.24,0.1,0.7402597402597403,0.17,0.29,0.8913043478260869,0.5675675675675675,0.02,0.15,2.125,0.11439999999999999,0.37,0.32,0.6764705882352942,0.15,0.5151515151515151,0.09,1.3559322033898304,0.06,0.03,0.06,0.03,0.2016,0.26785714285714285,0.0,0.0192,2.814814814814815,0.08,0.04,1.3055555555555556,0.1,0.02,0.5408,0.17,0.344448,0.08,0.5928,0.51,0.09,0.02,0.04,0.16,0.27,0.5123368421052632,0.24,0.4538181818181818,0.03,0.0,0.7072,0.08,0.06,0.11823157894736841,0.1,0.5116799999999999,0.28,0.0
2022-08-28,0.1,0.12,0.13,3.227272727272727,0.19,0.875,0.08,0.23,0.1,0.7402597402597403,0.15,0.27,0.8478260869565217,0.527027027027027,0.03,0.17,1.8125,0.1456,0.41,0.29,0.6176470588235294,0.14,0.5151515151515151,0.09,1.2033898305084745,0.06,0.03,0.07,0.04,0.2112,0.25,0.0,0.0192,2.740740740740741,0.08,0.05,1.1666666666666667,0.1,0.04,0.50752,0.18,0.279552,0.08,0.6136,0.44,0.07,0.02,0.05,0.16,0.32,0.5320421052631579,0.22,0.4538181818181818,0.03,0.0,0.64064,0.07,0.07,0.20033684210526317,0.1,0.42432,0.25,0.1063111111111111
2022-09-04,0.09,0.13,0.16,3.1818181818181817,0.19,0.9166666666666666,0.08,0.2,0.09,0.922077922077922,0.15,0.26,0.8478260869565217,0.5,0.01,0.18,1.625,0.1768,0.37,0.27,0.5882352941176471,0.14,0.47474747474747475,0.1,1.11864406779661,0.06,0.03,0.05,0.03,0.144,0.23214285714285715,0.0,0.022400000000000003,2.5925925925925926,0.1,0.04,1.25,0.1,0.04,0.45759999999999995,0.17,0.229632,0.07,0.572,0.4,0.07,0.03,0.05,0.15,0.38,0.624,0.21,0.5218909090909091,0.03,0.0,0.7155199999999999,0.07,0.06,0.13793684210526316,0.09,0.36191999999999996,0.27,0.12017777777777777
2022-09-11,0.1,0.13,0.1,2.909090909090909,0.18,0.7916666666666666,0.08,0.19,0.08,0.7402597402597403,0.14,0.28,0.8043478260869565,0.5135135135135135,0.02,0.18,1.40625,0.1664,0.43,0.25,0.4411764705882353,0.11,0.47474747474747475,0.1,1.0677966101694916,0.06,0.03,0.06,0.04,0.1344,0.21428571428571427,0.0,0.0192,2.4814814814814814,0.09,0.03,1.0277777777777777,0.11,0.04,0.4908799999999999,0.15,0.14975999999999998,0.09,0.5408,0.41,0.07,0.03,0.05,0.12,0.28,0.5057684210526315,0.18,0.46516363636363633,0.03,0.0,0.832,0.06,0.06,0.14450526315789475,0.1,0.42432,0.26,0.09244444444444444
2022-09-18,0.09,0.12,0.09,2.8181818181818183,0.19,0.7916666666666666,0.08,0.2,0.07,0.7272727272727273,0.12,0.26,0.7391304347826086,0.5,0.02,0.19,1.375,0.208,0.4,0.23,0.38235294117647056,0.12,0.46464646464646464,0.09,1.0677966101694916,0.06,0.03,0.06,0.05,0.15360000000000001,0.21428571428571427,0.0,0.016,2.3703703703703702,0.08,0.03,0.9305555555555556,0.09,0.02,0.44928,0.17,0.2496,0.07,0.4992,0.35,0.08,0.03,0.06,0.09,0.23,0.47292631578947364,0.18,0.44247272727272724,0.02,0.0,0.7072,0.05,0.07,0.11823157894736841,0.09,0.47423999999999994,0.25,0.16177777777777777
2022-09-25,0.11,0.13,0.08,2.6363636363636362,0.18,0.7916666666666666,0.06,0.2,0.07,0.8051948051948052,0.11,0.29,0.6739130434782609,0.5135135135135135,0.03,0.19,1.21875,0.18719999999999998,0.37,0.23,0.3235294117647059,0.11,0.3939393939393939,0.09,1.0338983050847457,0.05,0.02,0.06,0.03,0.16319999999999998,0.23214285714285715,0.0,0.016,2.259259259259259,0.09,0.03,0.8055555555555556,0.1,0.02,0.43263999999999997,0.18,0.43430399999999997,0.08,0.3848,0.32,0.07,0.03,0.05,0.09,0.23,0.44008421052631574,0.2,0.3517090909090909,0.03,0.0,0.6656,0.05,0.07,0.0,0.09,0.28703999999999996,0.25,0.0
2022-10-02,0.11,0.13,0.08,2.772727272727273,0.21,0.8333333333333334,0.08,0.19,0.07,0.8571428571428571,0.11,0.27,0.7391304347826086,0.527027027027027,0.03,0.23,1.25,0.1664,0.33,0.22,0.29411764705882354,0.11,0.43434343434343436,0.09,1.0,0.05,0.03,0.05,0.03,0.1344,0.21428571428571427,0.0,0.022400000000000003,2.3333333333333335,0.11,0.03,0.8472222222222222,0.11,0.02,0.5574399999999999,0.2,0.254592,0.09,0.46799999999999997,0.33,0.07,0.04,0.06,0.08,0.22,0.4860631578947368,0.19,0.46516363636363633,0.04,0.0,0.68224,0.05,0.08,0.10509473684210525,0.09,0.44928,0.24,0.10168888888888888
2022-10-09,0.11,0.12,0.07,2.8181818181818183,0.21,0.7916666666666666,0.08,0.19,0.06,0.8441558441558441,0.11,0.27,0.7608695652173914,0.5135135135135135,0.04,0.27,1.1875,0.1768,0.33,0.24,0.29411764705882354,0.1,0.47474747474747475,0.1,1.0677966101694916,0.05,0.03,0.06,0.03,0.16319999999999998,0.23214285714285715,0.0,0.0192,2.259259259259259,0.1,0.03,0.75,0.11,0.04,0.59072,0.19,0.29452799999999996,0.09,0.4784,0.31,0.07,0.05,0.07,0.08,0.21,0.4860631578947368,0.21,0.4992,0.03,0.0,0.67392,0.05,0.07,0.1740631578947368,0.07,0.43679999999999997,0.23,0.0832
2022-10-16,0.11,0.13,0.07,2.6818181818181817,0.22,0.7916666666666666,0.07,0.21,0.07,0.922077922077922,0.1,0.45,0.6956521739130435,0.5135135135135135,0.03,0.22,1.03125,0.18719999999999998,0.34,0.21,0.2647058823529412,0.09,0.4444444444444444,0.09,0.9491525423728814,0.06,0.02,0.05,0.03,0.2112,0.23214285714285715,0.0,0.0192,2.2222222222222223,0.11,0.03,0.7916666666666666,0.12,0.02,0.36607999999999996,0.21,0.34944,0.09,0.5408,0.33,0.07,0.04,0.08,0.07,0.26,0.5648842105263158,0.23,0.3517090909090909,0.03,0.0,0.7321599999999999,0.12,0.07,0.0,0.08,0.38688,0.27,0.10168888888888888
2022-10-23,0.13,0.13,0.07,2.5454545454545454,0.2,0.7916666666666666,0.07,0.2,0.06,0.8181818181818182,0.1,0.27,0.6521739130434783,0.5405405405405406,0.03,0.29,1.03125,0.1768,0.36,0.21,0.23529411764705882,0.09,0.43434343434343436,0.09,0.9491525423728814,0.05,0.03,0.07,0.03,0.1344,0.23214285714285715,0.0,0.022400000000000003,2.111111111111111,0.11,0.03,0.7083333333333334,0.14,0.02,0.37439999999999996,0.18,0.20467199999999997,0.09,0.46799999999999997,0.31,0.06,0.05,0.08,0.06,0.2,0.5517473684210527,0.25,0.2722909090909091,0.03,0.0,0.81536,0.05,0.06,0.07553684210526315,0.08,0.38688,0.26,0.09706666666666666
2022-10-30,0.14,0.12,0.07,2.5,0.21,0.75,0.07,0.21,0.07,0.8181818181818182,0.08,0.22,0.6521739130434783,0.5,0.04,0.3,0.90625,0.11439999999999999,0.35,0.19,0.20588235294117646,0.08,0.4444444444444444,0.09,1.0,0.06,0.03,0.06,0.04,0.18239999999999998,0.19642857142857142,0.0,0.0256,2.0,0.1,0.03,0.7638888888888888,0.13,0.02,0.39104,0.16,0.35942399999999997,0.09,0.364,0.32,0.06,0.06,0.09,0.06,0.2,0.5386105263157894,0.22,0.3176727272727273,0.03,0.0,0.5158400000000001,0.08,0.05,0.11166315789473684,0.08,0.54912,0.23,0.15253333333333333
2022-11-06,0.14,0.13,0.06,2.772727272727273,0.25,0.75,0.08,0.2,0.06,0.8311688311688312,0.08,0.19,0.6086956521739131,0.5405405405405406,0.05,0.38,0.90625,0.156,0.37,0.2,0.20588235294117646,0.09,0.43434343434343436,0.1,0.9491525423728814,0.06,0.02,0.07,0.04,0.2112,0.21428571428571427,0.0,0.022400000000000003,2.185185185185185,0.12,0.03,0.8055555555555556,0.16,0.02,0.37439999999999996,0.19,0.19968,0.09,0.364,0.31,0.07,0.08,0.12,0.06,0.19,0.5320421052631579,0.22,0.3517090909090909,0.04,0.08367272727272726,0.63232,0.05,0.08,0.08867368421052631,0.07,0.43679999999999997,0.26,0.1248
2022-11-13,0.15,0.13,0.06,2.6818181818181817,0.27,0.875,0.08,0.17,0.07,0.922077922077922,0.08,0.21,0.5869565217391305,0.5540540540540541,0.06,0.46,1.03125,0.1248,0.43,0.19,0.20588235294117646,0.08,0.494949494949495,0.08,0.9152542372881356,0.07,0.03,0.06,0.04,0.15360000000000001,0.23214285714285715,0.0,0.022400000000000003,2.074074074074074,0.16,0.02,0.7083333333333334,0.15,0.02,0.39936,0.22,0.21964799999999998,0.1,0.40559999999999996,0.32,0.06,0.1,0.18,0.07,0.19,0.49263157894736836,0.21,0.3063272727272727,0.03,0.0,0.48256,0.04,0.07,0.0,0.07,0.43679999999999997,0.28,0.09706666666666666
2022-11-20,0.17,0.2,0.06,3.772727272727273,0.34,1.0416666666666667,0.09,0.21,0.06,1.0649350649350648,0.08,0.39,0.5869565217391305,0.6756756756756757,0.06,0.57,1.125,0.11439999999999999,0.45,0.25,0.2647058823529412,0.06,0.5959595959595959,0.11,0.9661016949152542,0.09,0.03,0.08,0.05,0.2592,0.25,0.0,0.032,1.9259259259259258,0.16,0.03,0.9722222222222222,0.15,0.04,0.54912,0.23,0.254592,0.1,0.6344,0.33,0.08,0.12,0.2,0.08,0.19,0.5123368421052632,0.26,0.2722909090909091,0.03,0.0,0.5408,0.05,0.07,0.1215157894736842,0.09,0.43679999999999997,0.32,0.13866666666666666
2022-11-27,0.18,0.25,0.06,3.1818181818181817,0.31,0.9583333333333334,0.1,0.19,0.07,0.8311688311688312,0.07,0.19,0.5869565217391305,0.6081081081081081,0.07,0.55,0.96875,0.1352,0.45,0.22,0.23529411764705882,0.08,0.5555555555555556,0.1,1.0169491525423728,0.08,0.04,0.08,0.05,0.18239999999999998,0.25,0.0,0.0288,2.111111111111111,0.14,0.03,0.9444444444444444,0.15,0.04,0.5990399999999999,0.22,0.244608,0.09,0.4992,0.36,0.07,0.13,0.18,0.08,0.19,0.40724210526315785,0.22,0.37439999999999996,0.04,0.0,0.5158400000000001,0.06,0.07,0.11494736842105262,0.09,0.43679999999999997,0.3,0.17102222222222221
